NAME,total_pop,median_income,ZCTA5CE20
ZCTA5 02806,17121,145028.0,02806
ZCTA5 02807,962,66652.0,02807
ZCTA5 02808,2328,78214.0,02808
ZCTA5 02809,22420,91382.0,02809
ZCTA5 02812,1038,107188.0,02812
ZCTA5 02813,7998,103182.0,02813
ZCTA5 02814,7444,103605.0,02814
ZCTA5 02815,134,201500.0,02815
ZCTA5 02816,33148,94026.0,02816
ZCTA5 02817,6535,119137.0,02817
ZCTA5 02818,19876,120219.0,02818
ZCTA5 02822,6241,103289.0,02822
ZCTA5 02823,17,,02823
ZCTA5 02824,291,,02824
ZCTA5 02825,5872,107653.0,02825
ZCTA5 02826,396,73491.0,02826
ZCTA5 02827,2286,96401.0,02827
ZCTA5 02828,7263,92340.0,02828
ZCTA5 02829,82,,02829
ZCTA5 02830,6766,118790.0,02830
ZCTA5 02831,3840,129122.0,02831
ZCTA5 02832,4887,102643.0,02832
ZCTA5 02833,670,,02833
ZCTA5 02835,5554,131875.0,02835
ZCTA5 02836,87,25658.0,02836
ZCTA5 02837,3622,136389.0,02837
ZCTA5 02838,3468,72278.0,02838
ZCTA5 02839,1598,95154.0,02839
ZCTA5 02840,23847,81307.0,02840
ZCTA5 02841,1240,,02841
ZCTA5 02842,17009,97555.0,02842
ZCTA5 02852,23382,103764.0,02852
ZCTA5 02857,8031,106250.0,02857
ZCTA5 02858,286,89960.0,02858
ZCTA5 02859,7295,114726.0,02859
ZCTA5 02860,47677,54462.0,02860
ZCTA5 02861,27527,78977.0,02861
ZCTA5 02863,22359,43092.0,02863
ZCTA5 02864,36142,109746.0,02864
ZCTA5 02865,18306,110639.0,02865
ZCTA5 02871,17748,107360.0,02871
ZCTA5 02872,98,,02872
ZCTA5 02873,97,42266.0,02873
ZCTA5 02874,6376,136473.0,02874
ZCTA5 02875,176,87076.0,02875
ZCTA5 02876,659,,02876
ZCTA5 02878,16324,92444.0,02878
ZCTA5 02879,22369,112409.0,02879
ZCTA5 02881,7177,62829.0,02881
ZCTA5 02882,13238,90507.0,02882
ZCTA5 02885,11117,81575.0,02885
ZCTA5 02886,30540,81788.0,02886
ZCTA5 02888,18443,81505.0,02888
ZCTA5 02889,28209,81226.0,02889
ZCTA5 02891,22026,89243.0,02891
ZCTA5 02892,5920,130875.0,02892
ZCTA5 02893,30909,71851.0,02893
ZCTA5 02894,609,79130.0,02894
ZCTA5 02895,43163,54483.0,02895
ZCTA5 02896,11449,100669.0,02896
ZCTA5 02898,1857,111167.0,02898
ZCTA5 02903,12039,57850.0,02903
ZCTA5 02904,31214,61853.0,02904
ZCTA5 02905,25674,53668.0,02905
ZCTA5 02906,26437,98563.0,02906
ZCTA5 02907,32697,46010.0,02907
ZCTA5 02908,39099,68268.0,02908
ZCTA5 02909,42629,58085.0,02909
ZCTA5 02910,23598,86709.0,02910
ZCTA5 02911,15866,78115.0,02911
ZCTA5 02912,4809,,02912
ZCTA5 02914,21742,60343.0,02914
ZCTA5 02915,16415,82546.0,02915
ZCTA5 02916,8855,92602.0,02916
ZCTA5 02917,14868,94531.0,02917
ZCTA5 02918,2960,,02918
ZCTA5 02919,29453,83408.0,02919
ZCTA5 02920,36907,70076.0,02920
ZCTA5 02921,12205,123066.0,02921
ZCTA5 03031,11814,152796.0,03031
ZCTA5 03032,5949,138750.0,03032
ZCTA5 03033,5659,163628.0,03033
ZCTA5 03034,4202,117500.0,03034
ZCTA5 03036,5237,135326.0,03036
ZCTA5 03037,4700,118606.0,03037
ZCTA5 03038,34506,94655.0,03038
ZCTA5 03042,7180,96558.0,03042
ZCTA5 03043,1444,104500.0,03043
ZCTA5 03044,4738,121583.0,03044
ZCTA5 03045,14165,109452.0,03045
ZCTA5 03046,3000,138036.0,03046
ZCTA5 03047,1784,99583.0,03047
ZCTA5 03048,3489,86914.0,03048
ZCTA5 03049,8429,155339.0,03049
ZCTA5 03051,25385,125216.0,03051
ZCTA5 03052,8484,134000.0,03052
ZCTA5 03053,25780,129571.0,03053
ZCTA5 03054,27139,120730.0,03054
ZCTA5 03055,16151,84912.0,03055
ZCTA5 03057,2607,156389.0,03057
ZCTA5 03060,31469,69452.0,03060
ZCTA5 03062,28866,101433.0,03062
ZCTA5 03063,15941,103466.0,03063
ZCTA5 03064,14667,83780.0,03064
ZCTA5 03070,6099,137813.0,03070
ZCTA5 03071,5244,91824.0,03071
ZCTA5 03076,14221,121875.0,03076
ZCTA5 03077,10773,91520.0,03077
ZCTA5 03079,30350,101856.0,03079
ZCTA5 03082,1606,114107.0,03082
ZCTA5 03084,1372,93194.0,03084
ZCTA5 03086,4116,89113.0,03086
ZCTA5 03087,15764,171563.0,03087
ZCTA5 03101,3228,74146.0,03101
ZCTA5 03102,33759,66064.0,03102
ZCTA5 03103,37093,68344.0,03103
ZCTA5 03104,34962,80018.0,03104
ZCTA5 03106,14654,100711.0,03106
ZCTA5 03109,10374,94818.0,03109
ZCTA5 03110,23385,151850.0,03110
ZCTA5 03215,248,89276.0,03215
ZCTA5 03216,2041,85909.0,03216
ZCTA5 03217,2239,53367.0,03217
ZCTA5 03218,1535,88188.0,03218
ZCTA5 03220,7454,72642.0,03220
ZCTA5 03221,2263,95104.0,03221
ZCTA5 03222,5894,76497.0,03222
ZCTA5 03223,3380,107500.0,03223
ZCTA5 03224,2343,114167.0,03224
ZCTA5 03225,3406,91111.0,03225
ZCTA5 03226,820,100192.0,03226
ZCTA5 03227,1461,136371.0,03227
ZCTA5 03229,5925,115682.0,03229
ZCTA5 03230,1491,62500.0,03230
ZCTA5 03231,110,135625.0,03231
ZCTA5 03233,209,125968.0,03233
ZCTA5 03234,4846,90805.0,03234
ZCTA5 03235,8827,66997.0,03235
ZCTA5 03237,2338,98542.0,03237
ZCTA5 03238,81,44398.0,03238
ZCTA5 03240,1200,72500.0,03240
ZCTA5 03241,1144,103750.0,03241
ZCTA5 03242,6094,76681.0,03242
ZCTA5 03243,902,81136.0,03243
ZCTA5 03244,7666,82647.0,03244
ZCTA5 03245,2125,78500.0,03245
ZCTA5 03246,16943,68024.0,03246
ZCTA5 03249,7725,112522.0,03249
ZCTA5 03251,1474,63813.0,03251
ZCTA5 03253,6701,65490.0,03253
ZCTA5 03254,4996,89728.0,03254
ZCTA5 03255,1899,117500.0,03255
ZCTA5 03256,2591,73456.0,03256
ZCTA5 03257,4381,84891.0,03257
ZCTA5 03258,2659,119028.0,03258
ZCTA5 03259,246,79375.0,03259
ZCTA5 03260,995,118304.0,03260
ZCTA5 03261,4632,122294.0,03261
ZCTA5 03262,1194,64928.0,03262
ZCTA5 03263,4093,64564.0,03263
ZCTA5 03264,6917,72025.0,03264
ZCTA5 03266,1929,55833.0,03266
ZCTA5 03268,1507,97731.0,03268
ZCTA5 03269,2957,87530.0,03269
ZCTA5 03273,309,176103.0,03273
ZCTA5 03275,12028,88475.0,03275
ZCTA5 03276,8811,68898.0,03276
ZCTA5 03278,3003,86806.0,03278
ZCTA5 03279,763,51793.0,03279
ZCTA5 03280,1097,85000.0,03280
ZCTA5 03281,9108,109779.0,03281
ZCTA5 03282,1083,87143.0,03282
ZCTA5 03284,798,107614.0,03284
ZCTA5 03285,2715,82593.0,03285
ZCTA5 03287,1502,110917.0,03287
ZCTA5 03290,5119,97035.0,03290
ZCTA5 03291,134,,03291
ZCTA5 03293,57,,03293
ZCTA5 03301,33986,78394.0,03301
ZCTA5 03303,16118,81992.0,03303
ZCTA5 03304,8235,147951.0,03304
ZCTA5 03307,5638,77473.0,03307
ZCTA5 03431,24891,69848.0,03431
ZCTA5 03440,2900,100833.0,03440
ZCTA5 03441,357,31750.0,03441
ZCTA5 03442,1515,73519.0,03442
ZCTA5 03443,303,,03443
ZCTA5 03444,1686,96516.0,03444
ZCTA5 03445,687,96750.0,03445
ZCTA5 03446,6535,78451.0,03446
ZCTA5 03447,2287,85733.0,03447
ZCTA5 03448,871,70000.0,03448
ZCTA5 03449,1785,85000.0,03449
ZCTA5 03450,977,89737.0,03450
ZCTA5 03451,3965,67054.0,03451
ZCTA5 03452,5363,82167.0,03452
ZCTA5 03455,2292,70850.0,03455
ZCTA5 03456,803,103333.0,03456
ZCTA5 03457,773,92143.0,03457
ZCTA5 03458,6864,98067.0,03458
ZCTA5 03461,6446,97794.0,03461
ZCTA5 03462,1532,109864.0,03462
ZCTA5 03464,927,87917.0,03464
ZCTA5 03465,1889,57500.0,03465
ZCTA5 03466,1742,106994.0,03466
ZCTA5 03467,2042,94609.0,03467
ZCTA5 03470,4925,67130.0,03470
ZCTA5 03561,6021,50881.0,03561
ZCTA5 03570,9485,41638.0,03570
ZCTA5 03574,2528,81781.0,03574
ZCTA5 03575,0,,03575
ZCTA5 03576,2660,49205.0,03576
ZCTA5 03579,417,60000.0,03579
ZCTA5 03580,1425,73011.0,03580
ZCTA5 03581,3285,58484.0,03581
ZCTA5 03582,2062,51352.0,03582
ZCTA5 03583,972,63765.0,03583
ZCTA5 03584,3440,75987.0,03584
ZCTA5 03585,2557,68068.0,03585
ZCTA5 03586,633,124500.0,03586
ZCTA5 03588,1609,71538.0,03588
ZCTA5 03590,1193,48611.0,03590
ZCTA5 03592,1023,59167.0,03592
ZCTA5 03593,408,95556.0,03593
ZCTA5 03595,795,77500.0,03595
ZCTA5 03597,670,59792.0,03597
ZCTA5 03598,3463,60504.0,03598
ZCTA5 03601,478,74167.0,03601
ZCTA5 03602,2364,56696.0,03602
ZCTA5 03603,5218,47259.0,03603
ZCTA5 03604,0,,03604
ZCTA5 03605,934,92500.0,03605
ZCTA5 03607,320,88333.0,03607
ZCTA5 03608,3093,86042.0,03608
ZCTA5 03609,558,79318.0,03609
ZCTA5 03740,1077,64904.0,03740
ZCTA5 03741,4164,80000.0,03741
ZCTA5 03743,13647,53957.0,03743
ZCTA5 03745,1914,86779.0,03745
ZCTA5 03748,4547,91995.0,03748
ZCTA5 03750,1035,207625.0,03750
ZCTA5 03751,374,38497.0,03751
ZCTA5 03752,1077,59896.0,03752
ZCTA5 03753,3407,114201.0,03753
ZCTA5 03755,10170,152865.0,03755
ZCTA5 03765,469,74000.0,03765
ZCTA5 03766,10334,95938.0,03766
ZCTA5 03768,1684,135982.0,03768
ZCTA5 03770,638,155526.0,03770
ZCTA5 03771,856,78958.0,03771
ZCTA5 03773,7758,74523.0,03773
ZCTA5 03774,1770,47188.0,03774
ZCTA5 03777,1313,82625.0,03777
ZCTA5 03779,849,88438.0,03779
ZCTA5 03780,637,,03780
ZCTA5 03781,1840,107969.0,03781
ZCTA5 03782,3074,116048.0,03782
ZCTA5 03784,4181,72114.0,03784
ZCTA5 03785,2154,57216.0,03785
ZCTA5 03801,23102,100839.0,03801
ZCTA5 03809,3617,86116.0,03809
ZCTA5 03810,2286,139848.0,03810
ZCTA5 03811,7154,137674.0,03811
ZCTA5 03812,979,39241.0,03812
ZCTA5 03813,3655,57340.0,03813
ZCTA5 03814,2507,71318.0,03814
ZCTA5 03816,1469,75323.0,03816
ZCTA5 03817,882,55904.0,03817
ZCTA5 03818,3751,69071.0,03818
ZCTA5 03819,4234,117396.0,03819
ZCTA5 03820,32925,90868.0,03820
ZCTA5 03823,2213,165583.0,03823
ZCTA5 03824,15073,98190.0,03824
ZCTA5 03825,9339,103258.0,03825
ZCTA5 03826,3022,108750.0,03826
ZCTA5 03827,3164,124464.0,03827
ZCTA5 03830,1350,64375.0,03830
ZCTA5 03832,355,67813.0,03832
ZCTA5 03833,22543,103734.0,03833
ZCTA5 03835,6777,60962.0,03835
ZCTA5 03836,1336,74167.0,03836
ZCTA5 03837,1622,110562.0,03837
ZCTA5 03838,1097,100701.0,03838
ZCTA5 03839,3856,81297.0,03839
ZCTA5 03840,4052,143625.0,03840
ZCTA5 03841,6227,106679.0,03841
ZCTA5 03842,16123,92745.0,03842
ZCTA5 03844,2375,152045.0,03844
ZCTA5 03845,1078,57554.0,03845
ZCTA5 03846,1144,93984.0,03846
ZCTA5 03847,192,,03847
ZCTA5 03848,6226,90074.0,03848
ZCTA5 03849,1360,95446.0,03849
ZCTA5 03850,130,,03850
ZCTA5 03851,4195,86392.0,03851
ZCTA5 03852,314,,03852
ZCTA5 03853,824,96439.0,03853
ZCTA5 03854,904,164167.0,03854
ZCTA5 03855,2711,97000.0,03855
ZCTA5 03856,1985,184688.0,03856
ZCTA5 03857,9400,98002.0,03857
ZCTA5 03858,4808,141328.0,03858
ZCTA5 03860,4040,67105.0,03860
ZCTA5 03861,4547,116350.0,03861
ZCTA5 03862,4552,116034.0,03862
ZCTA5 03864,1934,66563.0,03864
ZCTA5 03865,7843,103788.0,03865
ZCTA5 03867,22349,74194.0,03867
ZCTA5 03868,6368,70905.0,03868
ZCTA5 03869,2427,80921.0,03869
ZCTA5 03870,5170,137250.0,03870
ZCTA5 03871,356,,03871
ZCTA5 03872,4020,99044.0,03872
ZCTA5 03873,6536,125888.0,03873
ZCTA5 03874,8614,85767.0,03874
ZCTA5 03875,1236,94911.0,03875
ZCTA5 03878,12088,75833.0,03878
ZCTA5 03882,1760,76667.0,03882
ZCTA5 03883,583,75893.0,03883
ZCTA5 03884,4261,133889.0,03884
ZCTA5 03885,7715,126830.0,03885
ZCTA5 03886,1278,75978.0,03886
ZCTA5 03887,1954,92750.0,03887
ZCTA5 03890,51,,03890
ZCTA5 03894,6528,75976.0,03894
ZCTA5 03897,5,,03897
ZCTA5 03901,7991,80147.0,03901
ZCTA5 03902,2607,104018.0,03902
ZCTA5 03903,6848,92474.0,03903
ZCTA5 03904,8113,73407.0,03904
ZCTA5 03905,1990,130100.0,03905
ZCTA5 03906,5003,90785.0,03906
ZCTA5 03907,1257,100455.0,03907
ZCTA5 03908,7521,96701.0,03908
ZCTA5 03909,10811,106616.0,03909
ZCTA5 03910,0,,03910
ZCTA5 03911,315,108623.0,03911
ZCTA5 04001,2671,68482.0,04001
ZCTA5 04002,7618,65993.0,04002
ZCTA5 04003,123,,04003
ZCTA5 04005,24590,65485.0,04005
ZCTA5 04006,75,250001.0,04006
ZCTA5 04008,3083,101223.0,04008
ZCTA5 04009,5366,78546.0,04009
ZCTA5 04010,1741,55532.0,04010
ZCTA5 04011,21691,71236.0,04011
ZCTA5 04015,3657,60708.0,04015
ZCTA5 04017,597,58571.0,04017
ZCTA5 04019,55,,04019
ZCTA5 04020,1881,66528.0,04020
ZCTA5 04021,6633,140887.0,04021
ZCTA5 04022,1131,66016.0,04022
ZCTA5 04024,432,63700.0,04024
ZCTA5 04027,6499,96173.0,04027
ZCTA5 04029,2011,69375.0,04029
ZCTA5 04030,2473,82917.0,04030
ZCTA5 04032,8700,95398.0,04032
ZCTA5 04037,3820,50388.0,04037
ZCTA5 04038,17999,103152.0,04038
ZCTA5 04039,7893,91092.0,04039
ZCTA5 04040,3044,55476.0,04040
ZCTA5 04041,1644,57778.0,04041
ZCTA5 04042,4766,84219.0,04042
ZCTA5 04043,11566,96814.0,04043
ZCTA5 04046,7965,93810.0,04046
ZCTA5 04047,1720,72368.0,04047
ZCTA5 04048,3244,84464.0,04048
ZCTA5 04049,3920,76991.0,04049
ZCTA5 04050,282,101250.0,04050
ZCTA5 04051,1436,72361.0,04051
ZCTA5 04055,3928,66635.0,04055
ZCTA5 04056,106,49000.0,04056
ZCTA5 04057,105,,04057
ZCTA5 04061,2909,81487.0,04061
ZCTA5 04062,18648,92813.0,04062
ZCTA5 04063,617,42708.0,04063
ZCTA5 04064,8423,63160.0,04064
ZCTA5 04066,644,,04066
ZCTA5 04068,1497,53578.0,04068
ZCTA5 04069,1600,100750.0,04069
ZCTA5 04071,4958,83237.0,04071
ZCTA5 04072,20446,81326.0,04072
ZCTA5 04073,17389,70605.0,04073
ZCTA5 04074,22098,114395.0,04074
ZCTA5 04076,2926,81969.0,04076
ZCTA5 04079,4250,83077.0,04079
ZCTA5 04083,4597,80962.0,04083
ZCTA5 04084,7345,89375.0,04084
ZCTA5 04085,3107,94318.0,04085
ZCTA5 04086,9566,75978.0,04086
ZCTA5 04087,2597,90922.0,04087
ZCTA5 04088,1127,57813.0,04088
ZCTA5 04090,11365,75705.0,04090
ZCTA5 04091,740,78750.0,04091
ZCTA5 04092,20339,81198.0,04092
ZCTA5 04093,8408,76364.0,04093
ZCTA5 04095,1464,56136.0,04095
ZCTA5 04096,8984,108063.0,04096
ZCTA5 04097,4106,118304.0,04097
ZCTA5 04101,17832,54513.0,04101
ZCTA5 04102,17501,77350.0,04102
ZCTA5 04103,31892,81523.0,04103
ZCTA5 04105,12436,143235.0,04105
ZCTA5 04106,26873,81551.0,04106
ZCTA5 04107,9519,144250.0,04107
ZCTA5 04108,859,90893.0,04108
ZCTA5 04109,141,,04109
ZCTA5 04110,1810,152179.0,04110
ZCTA5 04210,24038,59659.0,04210
ZCTA5 04216,622,41750.0,04216
ZCTA5 04217,3364,42930.0,04217
ZCTA5 04219,1269,54671.0,04219
ZCTA5 04220,3445,85819.0,04220
ZCTA5 04221,1075,50417.0,04221
ZCTA5 04222,4176,89273.0,04222
ZCTA5 04224,2872,58954.0,04224
ZCTA5 04226,81,43000.0,04226
ZCTA5 04227,45,21161.0,04227
ZCTA5 04231,282,41875.0,04231
ZCTA5 04234,0,,04234
ZCTA5 04236,4377,92337.0,04236
ZCTA5 04237,234,32222.0,04237
ZCTA5 04238,1260,79861.0,04238
ZCTA5 04239,4637,76587.0,04239
ZCTA5 04240,37577,54317.0,04240
ZCTA5 04250,4698,70096.0,04250
ZCTA5 04252,4971,69989.0,04252
ZCTA5 04253,1873,72935.0,04253
ZCTA5 04254,3061,45724.0,04254
ZCTA5 04255,687,54167.0,04255
ZCTA5 04256,3094,67426.0,04256
ZCTA5 04257,2758,44943.0,04257
ZCTA5 04258,2760,90792.0,04258
ZCTA5 04259,3410,78864.0,04259
ZCTA5 04260,5705,97939.0,04260
ZCTA5 04261,311,36250.0,04261
ZCTA5 04263,2267,76799.0,04263
ZCTA5 04265,697,41619.0,04265
ZCTA5 04267,36,66500.0,04267
ZCTA5 04268,5113,54135.0,04268
ZCTA5 04270,6127,72284.0,04270
ZCTA5 04271,0,,04271
ZCTA5 04274,5883,100344.0,04274
ZCTA5 04275,746,52396.0,04275
ZCTA5 04276,5871,42845.0,04276
ZCTA5 04280,6935,70536.0,04280
ZCTA5 04281,5226,53801.0,04281
ZCTA5 04282,5822,83305.0,04282
ZCTA5 04284,1069,70806.0,04284
ZCTA5 04285,398,61797.0,04285
ZCTA5 04286,0,,04286
ZCTA5 04287,3158,85353.0,04287
ZCTA5 04289,1980,54338.0,04289
ZCTA5 04290,1620,71058.0,04290
ZCTA5 04292,1000,48750.0,04292
ZCTA5 04294,3949,53493.0,04294
ZCTA5 04330,26394,52500.0,04330
ZCTA5 04341,38,,04341
ZCTA5 04342,1814,72596.0,04342
ZCTA5 04344,2988,62734.0,04344
ZCTA5 04345,12282,70194.0,04345
ZCTA5 04346,1522,48654.0,04346
ZCTA5 04347,2558,62990.0,04347
ZCTA5 04348,3508,71211.0,04348
ZCTA5 04349,1302,55000.0,04349
ZCTA5 04350,3605,72596.0,04350
ZCTA5 04351,2387,83681.0,04351
ZCTA5 04352,1618,67656.0,04352
ZCTA5 04353,2269,76411.0,04353
ZCTA5 04354,1447,95125.0,04354
ZCTA5 04355,2616,96563.0,04355
ZCTA5 04357,3536,61357.0,04357
ZCTA5 04358,4434,94645.0,04358
ZCTA5 04359,326,,04359
ZCTA5 04360,642,71103.0,04360
ZCTA5 04363,2643,64118.0,04363
ZCTA5 04364,6138,79273.0,04364
ZCTA5 04401,44285,62287.0,04401
ZCTA5 04406,671,54063.0,04406
ZCTA5 04408,196,61667.0,04408
ZCTA5 04410,1090,69917.0,04410
ZCTA5 04411,1693,85469.0,04411
ZCTA5 04412,9633,55870.0,04412
ZCTA5 04413,170,60278.0,04413
ZCTA5 04414,1759,56875.0,04414
ZCTA5 04415,271,38281.0,04415
ZCTA5 04416,5586,56598.0,04416
ZCTA5 04417,407,34201.0,04417
ZCTA5 04418,1785,56406.0,04418
ZCTA5 04419,2902,94042.0,04419
ZCTA5 04421,1289,78088.0,04421
ZCTA5 04422,1094,72708.0,04422
ZCTA5 04424,953,42167.0,04424
ZCTA5 04426,4903,49918.0,04426
ZCTA5 04427,2916,55250.0,04427
ZCTA5 04428,3500,67354.0,04428
ZCTA5 04429,4924,86685.0,04429
ZCTA5 04430,1541,44531.0,04430
ZCTA5 04431,61,,04431
ZCTA5 04434,1200,71250.0,04434
ZCTA5 04435,1170,66357.0,04435
ZCTA5 04438,1323,70909.0,04438
ZCTA5 04441,1761,59332.0,04441
ZCTA5 04442,135,37039.0,04442
ZCTA5 04443,2162,46417.0,04443
ZCTA5 04444,9303,94018.0,04444
ZCTA5 04448,1397,48750.0,04448
ZCTA5 04449,1127,52143.0,04449
ZCTA5 04450,1370,72614.0,04450
ZCTA5 04451,265,29946.0,04451
ZCTA5 04453,870,36250.0,04453
ZCTA5 04454,5,,04454
ZCTA5 04455,814,46250.0,04455
ZCTA5 04456,2965,67983.0,04456
ZCTA5 04457,5794,45019.0,04457
ZCTA5 04459,688,46875.0,04459
ZCTA5 04460,1200,37200.0,04460
ZCTA5 04461,3073,59091.0,04461
ZCTA5 04462,4506,46060.0,04462
ZCTA5 04463,2678,55444.0,04463
ZCTA5 04464,493,49861.0,04464
ZCTA5 04468,9234,47164.0,04468
ZCTA5 04469,2958,,04469
ZCTA5 04471,585,35682.0,04471
ZCTA5 04472,1891,64797.0,04472
ZCTA5 04473,8171,56682.0,04473
ZCTA5 04474,3820,82656.0,04474
ZCTA5 04475,505,48125.0,04475
ZCTA5 04476,1091,53224.0,04476
ZCTA5 04478,507,58304.0,04478
ZCTA5 04479,1141,34464.0,04479
ZCTA5 04481,548,68452.0,04481
ZCTA5 04485,183,71250.0,04485
ZCTA5 04487,812,39417.0,04487
ZCTA5 04488,1293,60568.0,04488
ZCTA5 04489,327,,04489
ZCTA5 04490,238,47031.0,04490
ZCTA5 04491,154,47292.0,04491
ZCTA5 04492,97,30000.0,04492
ZCTA5 04493,1823,56389.0,04493
ZCTA5 04495,349,40114.0,04495
ZCTA5 04496,3837,85809.0,04496
ZCTA5 04497,345,46528.0,04497
ZCTA5 04530,11584,69587.0,04530
ZCTA5 04535,747,85096.0,04535
ZCTA5 04537,1438,66719.0,04537
ZCTA5 04538,1737,63375.0,04538
ZCTA5 04539,1424,75188.0,04539
ZCTA5 04541,55,54464.0,04541
ZCTA5 04543,2257,54677.0,04543
ZCTA5 04544,1057,59417.0,04544
ZCTA5 04547,1145,70625.0,04547
ZCTA5 04548,868,78261.0,04548
ZCTA5 04551,815,91842.0,04551
ZCTA5 04553,1766,81979.0,04553
ZCTA5 04554,676,85000.0,04554
ZCTA5 04555,1554,93274.0,04555
ZCTA5 04556,1314,82237.0,04556
ZCTA5 04558,276,78409.0,04558
ZCTA5 04562,1961,96715.0,04562
ZCTA5 04563,1464,71875.0,04563
ZCTA5 04564,436,112250.0,04564
ZCTA5 04568,516,54375.0,04568
ZCTA5 04570,0,,04570
ZCTA5 04571,552,53996.0,04571
ZCTA5 04572,5178,58278.0,04572
ZCTA5 04573,460,90446.0,04573
ZCTA5 04574,1711,57692.0,04574
ZCTA5 04575,336,,04575
ZCTA5 04576,467,68542.0,04576
ZCTA5 04578,4657,86300.0,04578
ZCTA5 04579,3112,92596.0,04579
ZCTA5 04605,14686,65131.0,04605
ZCTA5 04606,1192,48696.0,04606
ZCTA5 04607,1308,68102.0,04607
ZCTA5 04609,5161,67045.0,04609
ZCTA5 04611,513,58438.0,04611
ZCTA5 04612,490,81875.0,04612
ZCTA5 04613,93,77734.0,04613
ZCTA5 04614,2797,55841.0,04614
ZCTA5 04616,745,60250.0,04616
ZCTA5 04617,725,49897.0,04617
ZCTA5 04619,3078,45250.0,04619
ZCTA5 04622,868,35938.0,04622
ZCTA5 04623,1124,58438.0,04623
ZCTA5 04624,136,51705.0,04624
ZCTA5 04625,52,66250.0,04625
ZCTA5 04626,517,53929.0,04626
ZCTA5 04627,2044,58750.0,04627
ZCTA5 04628,501,42500.0,04628
ZCTA5 04630,1377,55179.0,04630
ZCTA5 04631,1211,44919.0,04631
ZCTA5 04634,1964,58952.0,04634
ZCTA5 04635,10,,04635
ZCTA5 04640,2432,67298.0,04640
ZCTA5 04642,159,55000.0,04642
ZCTA5 04643,845,67361.0,04643
ZCTA5 04645,43,,04645
ZCTA5 04646,100,69375.0,04646
ZCTA5 04648,593,56094.0,04648
ZCTA5 04649,1206,47875.0,04649
ZCTA5 04650,280,108661.0,04650
ZCTA5 04652,1461,57798.0,04652
ZCTA5 04653,700,62500.0,04653
ZCTA5 04654,3385,46215.0,04654
ZCTA5 04655,924,58500.0,04655
ZCTA5 04657,322,52500.0,04657
ZCTA5 04658,1369,58594.0,04658
ZCTA5 04660,1102,70069.0,04660
ZCTA5 04662,487,144875.0,04662
ZCTA5 04664,1515,64375.0,04664
ZCTA5 04666,1324,55347.0,04666
ZCTA5 04667,1324,64293.0,04667
ZCTA5 04668,1741,44792.0,04668
ZCTA5 04669,144,89318.0,04669
ZCTA5 04671,626,56250.0,04671
ZCTA5 04673,186,,04673
ZCTA5 04674,313,76250.0,04674
ZCTA5 04675,83,,04675
ZCTA5 04676,1169,72955.0,04676
ZCTA5 04677,286,77969.0,04677
ZCTA5 04679,1496,58603.0,04679
ZCTA5 04680,1248,67717.0,04680
ZCTA5 04681,826,65417.0,04681
ZCTA5 04683,0,,04683
ZCTA5 04684,1756,67578.0,04684
ZCTA5 04685,417,78000.0,04685
ZCTA5 04686,191,54375.0,04686
ZCTA5 04691,515,50700.0,04691
ZCTA5 04693,434,60547.0,04693
ZCTA5 04694,2352,58221.0,04694
ZCTA5 04730,10092,51017.0,04730
ZCTA5 04732,1584,47292.0,04732
ZCTA5 04733,483,53438.0,04733
ZCTA5 04734,832,66250.0,04734
ZCTA5 04735,483,51250.0,04735
ZCTA5 04736,9022,50286.0,04736
ZCTA5 04737,0,,04737
ZCTA5 04739,791,39792.0,04739
ZCTA5 04740,1341,45179.0,04740
ZCTA5 04742,3323,63221.0,04742
ZCTA5 04743,4701,59635.0,04743
ZCTA5 04745,872,52841.0,04745
ZCTA5 04746,392,32583.0,04746
ZCTA5 04747,1295,55104.0,04747
ZCTA5 04750,1926,43042.0,04750
ZCTA5 04756,3190,36932.0,04756
ZCTA5 04757,2635,78482.0,04757
ZCTA5 04758,1438,57083.0,04758
ZCTA5 04760,713,56667.0,04760
ZCTA5 04761,465,49559.0,04761
ZCTA5 04762,505,55625.0,04762
ZCTA5 04763,656,43900.0,04763
ZCTA5 04764,14,29000.0,04764
ZCTA5 04765,1030,42542.0,04765
ZCTA5 04766,327,53375.0,04766
ZCTA5 04768,397,53393.0,04768
ZCTA5 04769,8772,52109.0,04769
ZCTA5 04772,885,68083.0,04772
ZCTA5 04773,691,58229.0,04773
ZCTA5 04774,609,35625.0,04774
ZCTA5 04776,955,47292.0,04776
ZCTA5 04777,427,39583.0,04777
ZCTA5 04779,333,69485.0,04779
ZCTA5 04780,899,49063.0,04780
ZCTA5 04781,513,56458.0,04781
ZCTA5 04783,458,47500.0,04783
ZCTA5 04785,2169,39732.0,04785
ZCTA5 04786,1623,46300.0,04786
ZCTA5 04787,484,45357.0,04787
ZCTA5 04841,6986,52212.0,04841
ZCTA5 04843,5221,90739.0,04843
ZCTA5 04847,1795,81343.0,04847
ZCTA5 04848,617,73611.0,04848
ZCTA5 04849,3808,76633.0,04849
ZCTA5 04851,95,48125.0,04851
ZCTA5 04852,119,,04852
ZCTA5 04853,448,89688.0,04853
ZCTA5 04854,1440,80244.0,04854
ZCTA5 04855,266,250001.0,04855
ZCTA5 04856,3636,86188.0,04856
ZCTA5 04858,1371,80658.0,04858
ZCTA5 04859,781,87500.0,04859
